Registration,Number,Deaths,Sex,Age_group,City,NumberMen,NumberWomen
2020-03-20,2,0,W,A60-A79,Rhein-Neckar-Kreis,0,2
2020-03-20,1,0,M,A80+,Rhein-Neckar-Kreis,1,0
2020-03-20,1,0,M,unbekannt,Rhein-Neckar-Kreis,1,0
2020-03-12,1,0,M,A35-A59,Rhein-Pfalz-Kreis,1,0
2020-03-16,1,0,W,A15-A34,Rhein-Pfalz-Kreis,0,1
2020-03-17,1,0,M,A35-A59,Rhein-Pfalz-Kreis,1,0
2020-03-17,2,0,W,A35-A59,Rhein-Pfalz-Kreis,0,2
2020-03-18,2,0,W,A35-A59,Rhein-Pfalz-Kreis,0,2
2020-03-19,1,0,M,A35-A59,Rhein-Pfalz-Kreis,1,0
2020-03-20,1,0,M,A35-A59,Rhein-Pfalz-Kreis,1,0
2020-03-04,1,0,M,A35-A59,Rhein-Sieg-Kreis,1,0
2020-03-13,2,0,W,A15-A34,Rhein-Sieg-Kreis,0,2
2020-03-13,5,0,M,A35-A59,Rhein-Sieg-Kreis,5,0
2020-03-13,1,0,W,A35-A59,Rhein-Sieg-Kreis,0,1
2020-03-16,3,0,W,A15-A34,Rhein-Sieg-Kreis,0,3
2020-03-16,4,0,M,A35-A59,Rhein-Sieg-Kreis,4,0
2020-03-16,2,0,W,A35-A59,Rhein-Sieg-Kreis,0,2
2020-03-16,2,0,M,A60-A79,Rhein-Sieg-Kreis,2,0
2020-03-16,1,0,M,A80+,Rhein-Sieg-Kreis,1,0
2020-03-17,2,0,M,A15-A34,Rhein-Sieg-Kreis,2,0
2020-03-17,3,0,W,A15-A34,Rhein-Sieg-Kreis,0,3
2020-03-17,7,0,M,A35-A59,Rhein-Sieg-Kreis,7,0
2020-03-17,9,0,W,A35-A59,Rhein-Sieg-Kreis,0,9
2020-03-17,5,0,M,A60-A79,Rhein-Sieg-Kreis,5,0
2020-03-17,1,0,W,A60-A79,Rhein-Sieg-Kreis,0,1
2020-03-17,1,0,M,A80+,Rhein-Sieg-Kreis,1,0
2020-03-17,1,0,W,unbekannt,Rhein-Sieg-Kreis,0,1
2020-03-20,1,0,M,A60-A79,Rhein-Sieg-Kreis,1,0
2020-03-07,1,0,W,A35-A59,Rheingau-Taunus-Kreis,0,1
2020-03-09,1,0,M,A35-A59,Rheingau-Taunus-Kreis,1,0
2020-03-09,1,0,W,A35-A59,Rheingau-Taunus-Kreis,0,1
2020-03-09,1,0,W,A60-A79,Rheingau-Taunus-Kreis,0,1
2020-03-10,2,0,M,A35-A59,Rheingau-Taunus-Kreis,2,0
2020-03-10,1,0,W,A35-A59,Rheingau-Taunus-Kreis,0,1
2020-03-11,1,0,W,A15-A34,Rheingau-Taunus-Kreis,0,1
2020-03-11,1,0,M,A35-A59,Rheingau-Taunus-Kreis,1,0
2020-03-11,2,0,W,A35-A59,Rheingau-Taunus-Kreis,0,2
2020-03-11,1,0,M,A60-A79,Rheingau-Taunus-Kreis,1,0
2020-03-11,1,0,W,A60-A79,Rheingau-Taunus-Kreis,0,1
2020-03-13,1,0,W,A15-A34,Rheingau-Taunus-Kreis,0,1
2020-03-13,1,0,M,A35-A59,Rheingau-Taunus-Kreis,1,0
2020-03-13,2,0,W,A35-A59,Rheingau-Taunus-Kreis,0,2
2020-03-13,2,0,M,A60-A79,Rheingau-Taunus-Kreis,2,0
2020-03-14,1,0,W,A15-A34,Rheingau-Taunus-Kreis,0,1
2020-03-16,1,0,W,A35-A59,Rheingau-Taunus-Kreis,0,1
2020-03-18,2,0,M,A15-A34,Rheingau-Taunus-Kreis,2,0
2020-03-18,1,0,W,A15-A34,Rheingau-Taunus-Kreis,0,1
2020-03-19,1,0,M,A05-A14,Rheingau-Taunus-Kreis,1,0
2020-03-19,3,0,M,A35-A59,Rheingau-Taunus-Kreis,3,0
2020-03-19,2,0,W,A35-A59,Rheingau-Taunus-Kreis,0,2
2020-03-19,1,0,M,A60-A79,Rheingau-Taunus-Kreis,1,0
2020-03-02,1,0,W,A60-A79,Rheinisch-Bergischer Kreis,0,1
2020-03-03,1,0,M,A35-A59,Rheinisch-Bergischer Kreis,1,0
2020-03-03,1,0,M,A60-A79,Rheinisch-Bergischer Kreis,1,0
2020-03-09,1,0,W,A05-A14,Rheinisch-Bergischer Kreis,0,1
2020-03-09,1,0,M,A15-A34,Rheinisch-Bergischer Kreis,1,0
2020-03-09,1,0,M,A35-A59,Rheinisch-Bergischer Kreis,1,0
2020-03-09,2,0,M,A60-A79,Rheinisch-Bergischer Kreis,2,0
2020-03-10,1,0,M,A35-A59,Rheinisch-Bergischer Kreis,1,0
2020-03-10,2,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,2
2020-03-11,1,0,W,A00-A04,Rheinisch-Bergischer Kreis,0,1
2020-03-11,1,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,1
2020-03-11,2,0,W,A60-A79,Rheinisch-Bergischer Kreis,0,2
2020-03-12,1,0,M,A35-A59,Rheinisch-Bergischer Kreis,1,0
2020-03-12,1,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,1
2020-03-12,1,0,W,A60-A79,Rheinisch-Bergischer Kreis,0,1
2020-03-13,4,0,M,A35-A59,Rheinisch-Bergischer Kreis,4,0
2020-03-13,8,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,8
2020-03-16,1,0,M,A15-A34,Rheinisch-Bergischer Kreis,1,0
2020-03-16,2,0,W,A15-A34,Rheinisch-Bergischer Kreis,0,2
2020-03-16,5,0,M,A35-A59,Rheinisch-Bergischer Kreis,5,0
2020-03-16,1,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,1
2020-03-16,1,0,M,A60-A79,Rheinisch-Bergischer Kreis,1,0
2020-03-17,1,0,M,A15-A34,Rheinisch-Bergischer Kreis,1,0
2020-03-17,1,0,W,A15-A34,Rheinisch-Bergischer Kreis,0,1
2020-03-17,2,0,M,A35-A59,Rheinisch-Bergischer Kreis,2,0
2020-03-17,2,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,2
2020-03-17,1,0,M,A60-A79,Rheinisch-Bergischer Kreis,1,0
2020-03-18,1,1,W,A80+,Rheinisch-Bergischer Kreis,0,1
2020-03-19,1,0,W,A15-A34,Rheinisch-Bergischer Kreis,0,1
2020-03-20,1,0,W,A05-A14,Rheinisch-Bergischer Kreis,0,1
2020-03-20,1,0,M,A15-A34,Rheinisch-Bergischer Kreis,1,0
2020-03-20,6,0,M,A35-A59,Rheinisch-Bergischer Kreis,6,0
2020-03-20,2,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,2
2020-03-21,1,0,M,A15-A34,Rheinisch-Bergischer Kreis,1,0
2020-03-21,2,0,W,A15-A34,Rheinisch-Bergischer Kreis,0,2
2020-03-21,6,0,M,A35-A59,Rheinisch-Bergischer Kreis,6,0
2020-03-21,3,0,W,A35-A59,Rheinisch-Bergischer Kreis,0,3
2020-03-21,2,0,M,A60-A79,Rheinisch-Bergischer Kreis,2,0
2020-03-21,2,0,W,A60-A79,Rheinisch-Bergischer Kreis,0,2
2020-03-21,1,0,W,A80+,Rheinisch-Bergischer Kreis,0,1
2020-03-12,1,0,M,A15-A34,Rhön-Grabfeld,1,0
2020-03-12,1,0,M,A35-A59,Rhön-Grabfeld,1,0
2020-03-16,1,0,M,A15-A34,Rhön-Grabfeld,1,0
2020-03-17,1,0,M,A60-A79,Rhön-Grabfeld,1,0
2020-03-19,1,0,M,A15-A34,Rhön-Grabfeld,1,0
2020-03-19,2,0,W,A15-A34,Rhön-Grabfeld,0,2
2020-03-19,1,0,M,A35-A59,Rhön-Grabfeld,1,0
2020-03-19,1,0,W,A35-A59,Rhön-Grabfeld,0,1
2020-03-20,1,0,W,A15-A34,Rhön-Grabfeld,0,1
2020-03-20,1,0,W,A35-A59,Rhön-Grabfeld,0,1
2020-03-21,1,0,W,A15-A34,Rhön-Grabfeld,0,1
2020-03-21,1,0,M,A35-A59,Rhön-Grabfeld,1,0
2020-03-21,1,0,M,A60-A79,Rhön-Grabfeld,1,0
2020-03-22,1,0,M,A15-A34,Rhön-Grabfeld,1,0
2020-03-22,1,0,M,A60-A79,Rhön-Grabfeld,1,0
2020-03-03,1,0,M,A35-A59,Rosenheim,1,0
2020-03-11,1,0,W,A15-A34,Rosenheim,0,1
2020-03-11,1,0,W,A35-A59,Rosenheim,0,1
2020-03-11,1,0,W,A15-A34,Rosenheim,0,1
2020-03-12,1,0,M,A05-A14,Rosenheim,1,0
2020-03-12,1,0,M,A35-A59,Rosenheim,1,0
2020-03-12,1,0,W,A35-A59,Rosenheim,0,1
2020-03-13,1,0,W,A15-A34,Rosenheim,0,1
2020-03-13,1,0,M,A35-A59,Rosenheim,1,0
2020-03-13,6,0,W,A35-A59,Rosenheim,0,6
2020-03-13,2,0,unbekannt,unbekannt,Rosenheim,0,2
2020-03-13,1,0,W,unbekannt,Rosenheim,0,1
2020-03-15,2,0,M,A15-A34,Rosenheim,2,0
2020-03-15,1,0,M,A35-A59,Rosenheim,1,0
2020-03-15,1,0,unbekannt,A35-A59,Rosenheim,0,1
2020-03-15,1,0,W,A35-A59,Rosenheim,0,1
2020-03-15,1,0,M,A60-A79,Rosenheim,1,0
2020-03-15,1,0,W,A60-A79,Rosenheim,0,1
2020-03-15,1,0,W,A35-A59,Rosenheim,0,1
2020-03-15,1,0,W,A60-A79,Rosenheim,0,1
2020-03-16,1,0,M,A15-A34,Rosenheim,1,0
2020-03-16,1,0,W,A15-A34,Rosenheim,0,1
2020-03-16,1,0,M,A35-A59,Rosenheim,1,0
2020-03-16,2,0,W,A35-A59,Rosenheim,0,2
2020-03-16,1,0,M,A60-A79,Rosenheim,1,0
2020-03-16,1,0,M,unbekannt,Rosenheim,1,0
2020-03-16,2,0,W,unbekannt,Rosenheim,0,2
2020-03-17,1,0,W,A15-A34,Rosenheim,0,1
2020-03-17,2,0,M,A35-A59,Rosenheim,2,0
2020-03-17,1,0,W,A35-A59,Rosenheim,0,1
2020-03-17,1,0,M,A60-A79,Rosenheim,1,0
2020-03-18,2,0,M,A15-A34,Rosenheim,2,0
2020-03-18,3,0,W,A15-A34,Rosenheim,0,3
2020-03-18,5,0,M,A35-A59,Rosenheim,5,0
2020-03-18,3,0,W,A35-A59,Rosenheim,0,3
2020-03-18,1,0,M,A60-A79,Rosenheim,1,0
2020-03-18,1,0,M,A35-A59,Rosenheim,1,0
2020-03-18,1,0,W,A35-A59,Rosenheim,0,1
2020-03-18,1,0,M,A60-A79,Rosenheim,1,0
2020-03-18,1,0,W,A60-A79,Rosenheim,0,1
2020-03-19,1,0,M,A15-A34,Rosenheim,1,0
2020-03-19,1,0,W,A15-A34,Rosenheim,0,1
2020-03-19,4,0,M,A35-A59,Rosenheim,4,0
2020-03-19,1,0,W,A35-A59,Rosenheim,0,1
2020-03-19,1,0,W,unbekannt,Rosenheim,0,1
2020-03-20,1,0,M,A00-A04,Rosenheim,1,0
2020-03-20,14,0,M,A15-A34,Rosenheim,14,0
2020-03-20,8,0,W,A15-A34,Rosenheim,0,8
2020-03-20,23,0,M,A35-A59,Rosenheim,23,0
2020-03-20,1,0,unbekannt,A35-A59,Rosenheim,0,1
2020-03-20,18,0,W,A35-A59,Rosenheim,0,18
2020-03-20,9,0,M,A60-A79,Rosenheim,9,0
2020-03-20,6,0,W,A60-A79,Rosenheim,0,6
2020-03-20,3,0,M,A80+,Rosenheim,3,0
2020-03-20,1,0,W,A80+,Rosenheim,0,1
2020-03-20,8,0,M,unbekannt,Rosenheim,8,0
2020-03-20,2,0,unbekannt,unbekannt,Rosenheim,0,2
2020-03-20,3,0,W,unbekannt,Rosenheim,0,3
2020-03-20,1,0,W,A05-A14,Rosenheim,0,1
2020-03-20,2,0,M,A15-A34,Rosenheim,2,0
2020-03-20,1,0,W,A15-A34,Rosenheim,0,1
2020-03-20,3,0,M,A35-A59,Rosenheim,3,0
2020-03-20,4,0,W,A35-A59,Rosenheim,0,4
2020-03-20,1,0,M,A60-A79,Rosenheim,1,0
2020-03-20,3,0,M,unbekannt,Rosenheim,3,0
2020-03-21,2,0,M,A15-A34,Rosenheim,2,0
2020-03-21,1,0,W,A15-A34,Rosenheim,0,1
2020-03-21,7,0,M,A35-A59,Rosenheim,7,0
2020-03-21,2,0,W,A35-A59,Rosenheim,0,2
2020-03-21,1,0,M,A60-A79,Rosenheim,1,0
2020-03-21,2,0,W,A60-A79,Rosenheim,0,2
2020-03-21,3,0,M,A15-A34,Rosenheim,3,0
2020-03-21,1,0,M,A35-A59,Rosenheim,1,0
2020-03-21,3,0,W,A35-A59,Rosenheim,0,3
2020-03-22,1,0,M,A05-A14,Rosenheim,1,0
2020-03-22,6,0,M,A15-A34,Rosenheim,6,0
2020-03-22,7,0,W,A15-A34,Rosenheim,0,7
2020-03-22,8,0,M,A35-A59,Rosenheim,8,0
2020-03-22,11,0,W,A35-A59,Rosenheim,0,11
2020-03-22,6,0,M,A60-A79,Rosenheim,6,0
2020-03-22,3,0,W,A60-A79,Rosenheim,0,3
2020-03-22,1,0,M,A80+,Rosenheim,1,0
2020-03-22,1,0,W,A80+,Rosenheim,0,1
2020-03-22,1,0,M,A05-A14,Rosenheim,1,0
2020-03-22,4,0,M,A15-A34,Rosenheim,4,0
2020-03-22,2,0,W,A15-A34,Rosenheim,0,2
2020-03-22,7,0,M,A35-A59,Rosenheim,7,0
2020-03-22,2,0,W,A35-A59,Rosenheim,0,2
2020-03-22,2,0,M,A60-A79,Rosenheim,2,0
2020-03-22,1,0,W,A80+,Rosenheim,0,1
2020-03-08,1,0,M,A60-A79,Rostock,1,0
2020-03-08,1,0,W,A60-A79,Rostock,0,1
2020-03-09,1,0,M,A35-A59,Rostock,1,0
2020-03-11,1,0,M,A35-A59,Rostock,1,0
2020-03-11,1,0,M,A05-A14,Rostock,1,0
2020-03-11,1,0,M,A35-A59,Rostock,1,0
2020-03-11,1,0,W,A35-A59,Rostock,0,1
2020-03-12,2,0,M,A15-A34,Rostock,2,0
2020-03-12,1,0,W,A35-A59,Rostock,0,1
2020-03-12,1,0,M,A35-A59,Rostock,1,0
2020-03-13,1,0,M,A35-A59,Rostock,1,0
2020-03-13,2,0,M,A35-A59,Rostock,2,0
2020-03-13,1,0,W,A35-A59,Rostock,0,1
2020-03-14,1,0,W,A35-A59,Rostock,0,1
2020-03-16,1,0,M,A15-A34,Rostock,1,0
2020-03-16,1,0,M,A35-A59,Rostock,1,0
2020-03-17,3,0,M,A15-A34,Rostock,3,0
2020-03-17,3,0,W,A15-A34,Rostock,0,3
2020-03-17,1,0,M,A35-A59,Rostock,1,0
2020-03-17,1,0,W,A60-A79,Rostock,0,1
2020-03-17,1,0,M,A35-A59,Rostock,1,0
2020-03-18,1,0,M,A15-A34,Rostock,1,0
2020-03-18,1,0,W,A15-A34,Rostock,0,1
2020-03-18,2,0,M,A35-A59,Rostock,2,0
2020-03-18,1,0,W,A35-A59,Rostock,0,1
2020-03-18,2,0,M,A60-A79,Rostock,2,0
2020-03-19,1,0,M,A15-A34,Rostock,1,0
2020-03-19,1,0,W,A35-A59,Rostock,0,1
2020-03-19,1,0,M,A15-A34,Rostock,1,0
2020-03-19,1,0,M,A60-A79,Rostock,1,0
2020-03-20,1,0,W,A15-A34,Rostock,0,1
2020-03-20,1,0,W,A35-A59,Rostock,0,1
2020-03-03,1,0,M,A60-A79,Rotenburg (Wümme),1,0
2020-03-03,1,0,W,A60-A79,Rotenburg (Wümme),0,1
2020-03-09,1,0,M,A15-A34,Rotenburg (Wümme),1,0
2020-03-10,1,0,W,A15-A34,Rotenburg (Wümme),0,1
2020-03-10,1,0,W,A35-A59,Rotenburg (Wümme),0,1
2020-03-14,1,0,M,A15-A34,Rotenburg (Wümme),1,0
2020-03-14,2,0,W,A15-A34,Rotenburg (Wümme),0,2
2020-03-14,3,0,M,A35-A59,Rotenburg (Wümme),3,0
2020-03-16,1,0,M,A15-A34,Rotenburg (Wümme),1,0
2020-03-16,1,0,W,A15-A34,Rotenburg (Wümme),0,1
2020-03-16,3,0,M,A35-A59,Rotenburg (Wümme),3,0
2020-03-18,1,0,M,A35-A59,Rotenburg (Wümme),1,0
2020-03-18,1,0,M,A60-A79,Rotenburg (Wümme),1,0
2020-03-19,2,0,M,A35-A59,Rotenburg (Wümme),2,0
2020-03-20,2,0,M,A15-A34,Rotenburg (Wümme),2,0
2020-03-20,1,0,M,A60-A79,Rotenburg (Wümme),1,0
2020-03-21,1,0,W,A35-A59,Rotenburg (Wümme),0,1
2020-03-22,1,0,M,A35-A59,Rotenburg (Wümme),1,0
2020-03-22,1,0,W,A80+,Rotenburg (Wümme),0,1
2020-03-04,1,0,M,A35-A59,Roth,1,0
2020-03-09,1,0,M,A35-A59,Roth,1,0
2020-03-09,1,0,W,A35-A59,Roth,0,1
2020-03-12,1,0,M,A35-A59,Roth,1,0
2020-03-13,1,0,W,A35-A59,Roth,0,1
2020-03-14,1,0,M,A35-A59,Roth,1,0
2020-03-16,1,0,M,A35-A59,Roth,1,0
2020-03-17,1,0,M,A35-A59,Roth,1,0
2020-03-17,1,0,W,A35-A59,Roth,0,1
2020-03-18,1,0,M,A15-A34,Roth,1,0
2020-03-19,1,0,W,A15-A34,Roth,0,1
2020-03-21,2,0,M,A35-A59,Roth,2,0
2020-03-09,1,0,W,A35-A59,Rottal-Inn,0,1
2020-03-11,1,0,W,A60-A79,Rottal-Inn,0,1
2020-03-12,1,0,W,A15-A34,Rottal-Inn,0,1
2020-03-12,1,0,M,A35-A59,Rottal-Inn,1,0
2020-03-12,1,0,W,A35-A59,Rottal-Inn,0,1
2020-03-12,1,0,W,A60-A79,Rottal-Inn,0,1
2020-03-13,2,0,M,A35-A59,Rottal-Inn,2,0
2020-03-13,1,0,W,A35-A59,Rottal-Inn,0,1
2020-03-13,1,0,W,A60-A79,Rottal-Inn,0,1
2020-03-14,1,0,W,A05-A14,Rottal-Inn,0,1
2020-03-14,1,0,M,A15-A34,Rottal-Inn,1,0
2020-03-14,1,0,M,A35-A59,Rottal-Inn,1,0
2020-03-14,1,0,W,A35-A59,Rottal-Inn,0,1
2020-03-17,2,0,M,A05-A14,Rottal-Inn,2,0
2020-03-17,1,0,W,A05-A14,Rottal-Inn,0,1
2020-03-17,2,0,M,A15-A34,Rottal-Inn,2,0
2020-03-17,5,0,M,A35-A59,Rottal-Inn,5,0
2020-03-17,1,0,W,A35-A59,Rottal-Inn,0,1
2020-03-17,2,0,W,A60-A79,Rottal-Inn,0,2
2020-03-17,2,0,W,unbekannt,Rottal-Inn,0,2
2020-03-18,1,0,W,A15-A34,Rottal-Inn,0,1
2020-03-18,5,0,M,A35-A59,Rottal-Inn,5,0
2020-03-18,2,0,W,A35-A59,Rottal-Inn,0,2
2020-03-18,1,0,M,A60-A79,Rottal-Inn,1,0
2020-03-19,1,0,M,A15-A34,Rottal-Inn,1,0
2020-03-19,3,0,W,A15-A34,Rottal-Inn,0,3
2020-03-19,2,0,W,A35-A59,Rottal-Inn,0,2
2020-03-19,1,0,M,A60-A79,Rottal-Inn,1,0
2020-03-19,2,0,W,A60-A79,Rottal-Inn,0,2
2020-03-19,3,0,W,A80+,Rottal-Inn,0,3
2020-03-20,1,0,W,A35-A59,Rottal-Inn,0,1
2020-03-20,2,0,M,A60-A79,Rottal-Inn,2,0
2020-03-20,1,0,W,A60-A79,Rottal-Inn,0,1
2020-03-20,1,0,W,A80+,Rottal-Inn,0,1
2020-03-21,1,0,M,A15-A34,Rottal-Inn,1,0
2020-03-21,2,0,M,A35-A59,Rottal-Inn,2,0
2020-03-21,5,0,W,A35-A59,Rottal-Inn,0,5
2020-03-21,1,0,M,A60-A79,Rottal-Inn,1,0
2020-03-21,1,0,W,A60-A79,Rottal-Inn,0,1
2020-03-21,1,0,W,unbekannt,Rottal-Inn,0,1
2020-03-22,1,0,M,A05-A14,Rottal-Inn,1,0
2020-03-22,1,0,W,A05-A14,Rottal-Inn,0,1
2020-03-22,1,0,M,A15-A34,Rottal-Inn,1,0
2020-03-22,3,0,M,A35-A59,Rottal-Inn,3,0
2020-03-22,3,0,W,A35-A59,Rottal-Inn,0,3
2020-03-22,2,0,W,A60-A79,Rottal-Inn,0,2
2020-03-22,1,0,M,A80+,Rottal-Inn,1,0
2020-02-26,1,0,M,A15-A34,Rottweil,1,0
2020-03-12,1,0,W,A60-A79,Rottweil,0,1
2020-03-13,1,0,W,A15-A34,Rottweil,0,1
2020-03-17,1,0,M,A15-A34,Rottweil,1,0
2020-03-17,1,1,M,A80+,Rottweil,1,0
2020-03-18,1,0,W,A15-A34,Rottweil,0,1
2020-03-18,1,0,M,A60-A79,Rottweil,1,0
2020-03-20,1,0,M,A35-A59,Rottweil,1,0
2020-03-20,1,0,W,A35-A59,Rottweil,0,1
2020-03-20,1,0,M,A60-A79,Rottweil,1,0
2020-03-10,1,0,M,A15-A34,Saale-Holzland-Kreis,1,0
2020-03-12,1,0,M,A35-A59,Saale-Holzland-Kreis,1,0
2020-03-12,1,0,W,A60-A79,Saale-Holzland-Kreis,0,1
2020-03-17,1,0,W,A15-A34,Saale-Holzland-Kreis,0,1
2020-03-18,1,0,W,A00-A04,Saale-Holzland-Kreis,0,1
2020-03-18,1,0,W,A35-A59,Saale-Holzland-Kreis,0,1
2020-03-18,1,0,W,A60-A79,Saale-Holzland-Kreis,0,1
2020-03-19,2,0,M,A15-A34,Saale-Holzland-Kreis,2,0
2020-03-19,1,0,M,A35-A59,Saale-Holzland-Kreis,1,0
2020-03-19,3,0,W,A35-A59,Saale-Holzland-Kreis,0,3
2020-03-20,1,0,M,A60-A79,Saale-Holzland-Kreis,1,0
2020-03-21,2,0,M,A35-A59,Saale-Holzland-Kreis,2,0
2020-03-21,1,0,W,A60-A79,Saale-Holzland-Kreis,0,1
2020-03-03,1,0,M,A35-A59,Saale-Orla-Kreis,1,0
2020-03-10,1,0,M,A15-A34,Saale-Orla-Kreis,1,0
2020-03-10,1,0,W,A35-A59,Saale-Orla-Kreis,0,1
2020-03-18,1,0,M,A35-A59,Saale-Orla-Kreis,1,0
2020-03-19,1,0,M,A35-A59,Saale-Orla-Kreis,1,0
2020-03-19,1,0,W,A60-A79,Saale-Orla-Kreis,0,1
2020-03-20,1,0,M,A15-A34,Saale-Orla-Kreis,1,0
2020-03-10,1,0,W,A60-A79,Saalekreis,0,1
2020-03-16,1,0,W,A15-A34,Saalekreis,0,1
2020-03-16,1,0,M,A35-A59,Saalekreis,1,0
2020-03-17,1,0,M,A15-A34,Saalekreis,1,0
2020-03-18,1,0,M,A15-A34,Saalekreis,1,0
2020-03-18,1,0,M,A35-A59,Saalekreis,1,0
2020-03-19,1,0,M,A15-A34,Saalekreis,1,0
2020-03-19,3,0,M,A35-A59,Saalekreis,3,0
2020-03-19,2,0,W,A35-A59,Saalekreis,0,2
2020-03-20,1,0,M,A15-A34,Saalekreis,1,0
2020-03-20,1,0,M,A35-A59,Saalekreis,1,0
2020-03-12,1,0,W,A05-A14,Saalfeld-Rudolstadt,0,1
2020-03-12,1,0,W,A15-A34,Saalfeld-Rudolstadt,0,1
2020-03-12,1,0,M,A35-A59,Saalfeld-Rudolstadt,1,0
2020-03-12,1,0,W,A35-A59,Saalfeld-Rudolstadt,0,1
2020-03-12,1,0,M,A60-A79,Saalfeld-Rudolstadt,1,0
2020-03-18,4,0,M,A35-A59,Saalfeld-Rudolstadt,4,0
2020-03-18,1,0,W,A35-A59,Saalfeld-Rudolstadt,0,1
2020-03-18,1,0,M,A60-A79,Saalfeld-Rudolstadt,1,0
2020-03-20,3,0,W,A35-A59,Saalfeld-Rudolstadt,0,3
2020-03-20,1,0,M,A60-A79,Saalfeld-Rudolstadt,1,0
2020-03-20,1,0,W,A60-A79,Saalfeld-Rudolstadt,0,1
2020-03-09,1,0,M,A15-A34,Saar-Pfalz-Kreis,1,0
2020-03-09,1,0,M,A35-A59,Saar-Pfalz-Kreis,1,0
2020-03-11,1,0,M,A35-A59,Saar-Pfalz-Kreis,1,0
2020-03-13,1,0,M,A35-A59,Saar-Pfalz-Kreis,1,0
2020-03-13,1,0,M,A60-A79,Saar-Pfalz-Kreis,1,0
2020-03-15,1,0,W,A15-A34,Saar-Pfalz-Kreis,0,1
2020-03-15,4,0,M,A35-A59,Saar-Pfalz-Kreis,4,0
2020-03-15,1,0,W,A35-A59,Saar-Pfalz-Kreis,0,1
2020-03-15,1,0,W,A60-A79,Saar-Pfalz-Kreis,0,1
2020-03-16,1,0,M,A15-A34,Saar-Pfalz-Kreis,1,0
2020-03-16,1,0,W,A15-A34,Saar-Pfalz-Kreis,0,1
2020-03-16,1,0,M,A60-A79,Saar-Pfalz-Kreis,1,0
2020-03-19,4,0,M,A15-A34,Saar-Pfalz-Kreis,4,0
2020-03-19,1,0,W,A15-A34,Saar-Pfalz-Kreis,0,1
2020-03-19,3,0,W,A35-A59,Saar-Pfalz-Kreis,0,3
2020-03-20,2,0,M,A35-A59,Saar-Pfalz-Kreis,2,0
2020-03-20,3,0,W,A35-A59,Saar-Pfalz-Kreis,0,3
2020-03-09,1,0,M,A35-A59,Saarlouis,1,0
2020-03-10,1,0,W,A35-A59,Saarlouis,0,1
2020-03-11,1,0,W,A15-A34,Saarlouis,0,1
2020-03-11,1,0,W,A35-A59,Saarlouis,0,1
2020-03-13,1,0,M,A35-A59,Saarlouis,1,0
2020-03-13,2,0,W,A35-A59,Saarlouis,0,2
2020-03-13,1,0,M,A60-A79,Saarlouis,1,0
2020-03-14,1,0,M,A35-A59,Saarlouis,1,0
2020-03-15,1,0,M,A00-A04,Saarlouis,1,0
2020-03-15,3,0,M,A35-A59,Saarlouis,3,0
2020-03-15,1,0,W,A35-A59,Saarlouis,0,1
2020-03-16,2,0,W,A35-A59,Saarlouis,0,2
2020-03-17,1,0,M,A15-A34,Saarlouis,1,0
2020-03-17,1,0,W,A15-A34,Saarlouis,0,1
2020-03-17,1,0,M,A35-A59,Saarlouis,1,0
2020-03-17,3,0,W,A35-A59,Saarlouis,0,3
2020-03-17,1,0,M,A60-A79,Saarlouis,1,0
2020-03-18,1,0,M,A05-A14,Saarlouis,1,0
2020-03-18,2,0,M,A15-A34,Saarlouis,2,0
2020-03-18,1,0,W,A15-A34,Saarlouis,0,1
2020-03-18,4,0,M,A35-A59,Saarlouis,4,0
2020-03-18,3,0,W,A35-A59,Saarlouis,0,3
2020-03-18,1,0,M,A60-A79,Saarlouis,1,0
2020-03-20,1,0,W,A15-A34,Saarlouis,0,1
2020-03-20,1,0,M,A35-A59,Saarlouis,1,0
2020-03-11,1,0,W,A35-A59,Salzgitter,0,1
2020-03-13,1,0,W,A35-A59,Salzgitter,0,1
2020-03-17,1,0,W,A35-A59,Salzgitter,0,1
2020-03-18,1,0,M,A60-A79,Salzgitter,1,0
2020-03-18,2,0,W,A60-A79,Salzgitter,0,2
2020-03-19,2,0,W,A35-A59,Salzgitter,0,2
2020-03-20,1,0,W,A35-A59,Salzgitter,0,1
2020-03-20,3,0,M,A60-A79,Salzgitter,3,0
2020-03-20,4,0,W,A60-A79,Salzgitter,0,4
2020-03-21,1,0,M,A35-A59,Salzgitter,1,0
2020-03-21,1,0,W,A35-A59,Salzgitter,0,1
2020-03-21,3,0,M,A60-A79,Salzgitter,3,0
2020-03-21,1,0,W,A60-A79,Salzgitter,0,1
2020-03-10,1,0,M,A35-A59,Salzlandkreis,1,0
2020-03-11,1,0,W,A35-A59,Salzlandkreis,0,1
2020-03-11,2,0,M,A60-A79,Salzlandkreis,2,0
2020-03-11,2,0,W,A60-A79,Salzlandkreis,0,2
2020-03-12,1,0,M,A35-A59,Salzlandkreis,1,0
2020-03-13,1,0,M,A35-A59,Salzlandkreis,1,0
2020-03-19,2,0,W,A15-A34,Salzlandkreis,0,2
